می‌کنم,N,,,,,,,,,
نامه,N,,,,,,,,,
را,F,,,,,,,,,
بخوانید,F,,,,,,,,,
همه‌اش,F,,,,,,,,,
را,F,,,,,,,,,
همین,N,,,,,,,,,
الان,N,,,,,,,,,
شنیدم,N,,,,,,,,,
,,,,,,,,,,
به,N,,,,,,,,,
سوی,N,,,,,,,,,
رود,N,,,,,,,,,
اردن,N,,,,,,,,,
خواهم,F,,,,,,,,,
رفت,F,,,,,,,,,
,,,,,,,,,,
اون,C,,,,,,,,,
چیه؟,C,,,,,,,,,
ساندویچ,N,,,,,,,,,
ژامبون,N,,,,,,,,,
,,,,,,,,,,
خب,N,,,,,,,,,
تنها,N,,,,,,,,,
کار,N,,,,,,,,,
این,N,,,,,,,,,
هست,F,,,,,,,,,
که,N,,,,,,,,,
توضیحاتش,N,,,,,,,,,
را,F,,,,,,,,,
بخوانم,F,,,,,,,,,
,,,,,,,,,,
همون,C,,,,,,,,,
بهتر,N,,,,,,,,,
که,N,,,,,,,,,
اصلا,N,,,,,,,,,
برنگردی,N,,,,,,,,,
,,,,,,,,,,
چی,C,,,,,,,,,
داری؟,N,,,,,,,,,
همبرگر,N,,,,,,,,,
و,N,,,,,,,,,
نون؟,C,,,,,,,,,
,,,,,,,,,,
ببین,N,,,,,,,,,
پاتو,C,,,,,,,,,
کجا,N,,,,,,,,,
میزاری,C,,,,,,,,,
ببخشید,N,,,,,,,,,
,,,,,,,,,,
<,N,,,,,,,,,
>,N,,,,,,,,,
اما,N,,,,,,,,,
در,N,,,,,,,,,
پیش,N,,,,,,,,,
رویم,F,,,,,,,,,
زمین,N,,,,,,,,,
های,F,,,,,,,,,
طلایی,N,,,,,,,,,
اند,F,,,,,,,,,
<,N,,,,,,,,,
>,N,,,,,,,,,
,,,,,,,,,,
جیک,N,,,,,,,,,
بوگندو,C,,,,,,,,,
درون,N,,,,,,,,,
ارس,N,,,,,,,,,
یادت,N,,,,,,,,,
می‌آید؟,F,,,,,,,,,
,,,,,,,,,,
و,N,,,,,,,,,
وقتی,N,,,,,,,,,
داشت,F,,,,,,,,,
برای,F,,,,,,,,,
آن,F,,,,,,,,,
نامه,N,,,,,,,,,
نوشت,N,,,,,,,,,
از,N,,,,,,,,,
نبود,N,,,,,,,,,
حمام,F,,,,,,,,,
و,N,,,,,,,,,
این‌ها,F,,,,,,,,,
برای,F,,,,,,,,,
آن,F,,,,,,,,,
گفته,N,,,,,,,,,
,,,,,,,,,,
بعدش,N,,,,,,,,,
می‌توانی,F,,,,,,,,,
سر,N,,,,,,,,,
چیزهای,F,,,,,,,,,
کوچک,F,,,,,,,,,
دعوا,N,,,,,,,,,
کنی,N,,,,,,,,,
,,,,,,,,,,
اگر,F,,,,,,,,,
نتونید,C,,,,,,,,,
این,N,,,,,,,,,
را,F,,,,,,,,,
برسانید,F,,,,,,,,,
یک,F,,,,,,,,,
قتل‌عام,N,,,,,,,,,
رخ,N,,,,,,,,,
می‌دهد,F,,,,,,,,,
,,,,,,,,,,
خط,N,,,,,,,,,
مقدم,N,,,,,,,,,
را,F,,,,,,,,,
ادامه,N,,,,,,,,,
بدید,C,,,,,,,,,
تا,N,,,,,,,,,
یورکس,N,,,,,,,,,
را,F,,,,,,,,,
پیدا,N,,,,,,,,,
کنید,F,,,,,,,,,
,,,,,,,,,,
بکش,N,,,,,,,,,
کنار,N,,,,,,,,,
پسر,N,,,,,,,,,
ما,N,,,,,,,,,
داریم,N,,,,,,,,,
میریم,C,,,,,,,,,
اونجا,C,,,,,,,,,
در,N,,,,,,,,,
حال,N,,,,,,,,,
فرار,N,,,,,,,,,
گیرشون,C,,,,,,,,,
انداختیم,N,,,,,,,,,
,,,,,,,,,,
سروان,N,,,,,,,,,
یک,F,,,,,,,,,
پیغام,N,,,,,,,,,
دارم,N,,,,,,,,,
حمله,N,,,,,,,,,
لغو,N,,,,,,,,,
شده,N,,,,,,,,,
,,,,,,,,,,
برای‌همین,F,,,,,,,,,
به,N,,,,,,,,,
ما,N,,,,,,,,,
نارنجک,N,,,,,,,,,
داد؟,N,,,,,,,,,
,,,,,,,,,,
ادامه,N,,,,,,,,,
بده,N,,,,,,,,,
با,N,,,,,,,,,
آن,F,,,,,,,,,
صحبت,N,,,,,,,,,
کن,N,,,,,,,,,
,,,,,,,,,,
برگردید,F,,,,,,,,,
برگردید,F,,,,,,,,,
سر,N,,,,,,,,,
پستتون,C,,,,,,,,,
برگردید,F,,,,,,,,,
برگردید,F,,,,,,,,,
آماده,N,,,,,,,,,
باشید,F,,,,,,,,,
,,,,,,,,,,
شانس,N,,,,,,,,,
باهات,N,,,,,,,,,
یار,N,,,,,,,,,
خراب,N,,,,,,,,,
نکنی,N,,,,,,,,,
,,,,,,,,,,
نه,N,,,,,,,,,
معبر,N,,,,,,,,,
رو,C,,,,,,,,,
هفته,N,,,,,,,,,
پیش,N,,,,,,,,,
ترکوندن,C,,,,,,,,,
,,,,,,,,,,
انگار,N,,,,,,,,,
دیگه,C,,,,,,,,,
هیچ,N,,,,,,,,,
چیز,F,,,,,,,,,
بیرون,N,,,,,,,,,
از,N,,,,,,,,,
اینجا,N,,,,,,,,,
وجود,N,,,,,,,,,
نداره,C,,,,,,,,,
,,,,,,,,,,
قراره,C,,,,,,,,,
بلند,N,,,,,,,,,
شیم,C,,,,,,,,,
قراره,C,,,,,,,,,
بلند,N,,,,,,,,,
شیم,C,,,,,,,,,
,,,,,,,,,,
پوششی,N,,,,,,,,,
هست,F,,,,,,,,,
قربان؟,N,,,,,,,,,
جایی,N,,,,,,,,,
که,N,,,,,,,,,
بشود,F,,,,,,,,,
از,N,,,,,,,,,
او,F,,,,,,,,,
حمله,N,,,,,,,,,
کرد؟,N,,,,,,,,,
,,,,,,,,,,
یه,C,,,,,,,,,
نفر,N,,,,,,,,,
یه,C,,,,,,,,,
خرده,N,,,,,,,,,
غذای,N,,,,,,,,,
فست,N,,,,,,,,,
فود,N,,,,,,,,,
این,N,,,,,,,,,
جا,N,,,,,,,,,
گذاشته,N,,,,,,,,,
,,,,,,,,,,
بروید,F,,,,,,,,,
عقب,N,,,,,,,,,
برگردید,F,,,,,,,,,
به,N,,,,,,,,,
جوخه‌هاتون,C,,,,,,,,,
برگردید,F,,,,,,,,,
مواظب,N,,,,,,,,,
باشید,F,,,,,,,,,
,,,,,,,,,,
میدونید,C,,,,,,,,,
ستوان,N,,,,,,,,,
بلیک,N,,,,,,,,,
کجاست,C,,,,,,,,,
قربان؟,N,,,,,,,,,
,,,,,,,,,,
آره,C,,,,,,,,,
معلوم,N,,,,,,,,,
این,N,,,,,,,,,
را,F,,,,,,,,,
می‌گویی,F,,,,,,,,,
چون,N,,,,,,,,,
جان,F,,,,,,,,,
برادر,N,,,,,,,,,
خودت,N,,,,,,,,,
در,N,,,,,,,,,
خطر,N,,,,,,,,,
نیست,F,,,,,,,,,
,,,,,,,,,,
از,N,,,,,,,,,
آن,F,,,,,,,,,
طرفش,N,,,,,,,,,
آن‌طرف,F,,,,,,,,,
سنگین‌تر,N,,,,,,,,,
می‌شود,F,,,,,,,,,
,,,,,,,,,,
دارید,F,,,,,,,,,
می‌رید,C,,,,,,,,,
جنوب,N,,,,,,,,,
سنگر,N,,,,,,,,,
ابله‌ها,F,,,,,,,,,
,,,,,,,,,,
اوه,N,,,,,,,,,
محض,N,,,,,,,,,
رضای,N,,,,,,,,,
خدا,N,,,,,,,,,
تکونش,C,,,,,,,,,
بدین,C,,,,,,,,,
دیگه,C,,,,,,,,,
,,,,,,,,,,
بعد,N,,,,,,,,,
کس,N,,,,,,,,,
دیگری,F,,,,,,,,,
جواب,N,,,,,,,,,
داده؟,N,,,,,,,,,
,,,,,,,,,,
وگرنه,N,,,,,,,,,
تمام,F,,,,,,,,,
زندگیش,N,,,,,,,,,
را,F,,,,,,,,,
با,N,,,,,,,,,
این,N,,,,,,,,,
فکر,F,,,,,,,,,
سپری,N,,,,,,,,,
می‌کند,F,,,,,,,,,
که,N,,,,,,,,,
تو,N,,,,,,,,,
کجایی,N,,,,,,,,,
,,,,,,,,,,
سیم‌خاردار,N,,,,,,,,,
دوم,N,,,,,,,,,
را,F,,,,,,,,,
که,N,,,,,,,,,
رد,N,,,,,,,,,
کردید,F,,,,,,,,,
بعدش,N,,,,,,,,,
دنبال,N,,,,,,,,,
جنازه,N,,,,,,,,,
سربازی,N,,,,,,,,,
که,N,,,,,,,,,
خم,N,,,,,,,,,
شده,N,,,,,,,,,
بگردید,F,,,,,,,,,
,,,,,,,,,,
برو,N,,,,,,,,,
به,N,,,,,,,,,
زخم‌هات,C,,,,,,,,,
برس,N,,,,,,,,,
,,,,,,,,,,
ما,N,,,,,,,,,
با,N,,,,,,,,,
هم,N,,,,,,,,,
به,N,,,,,,,,,
اینجا,N,,,,,,,,,
فرستاده,N,,,,,,,,,
شدیم,N,,,,,,,,,
تام,N,,,,,,,,,
اینجاست؟,N,,,,,,,,,
کجاست؟,N,,,,,,,,,
,,,,,,,,,,
<,N,,,,,,,,,
>,N,,,,,,,,,
من,N,,,,,,,,,
از,N,,,,,,,,,
میون,C,,,,,,,,,
این,N,,,,,,,,,
دنیای,N,,,,,,,,,
غم,N,,,,,,,,,
و,N,,,,,,,,,
اندوه,N,,,,,,,,,
می‌گذرم,N,,,,,,,,,
<,N,,,,,,,,,
>,N,,,,,,,,,
,,,,,,,,,,
گفت,F,,,,,,,,,
که,N,,,,,,,,,
سربازهای,F,,,,,,,,,
آلمانی,N,,,,,,,,,
رفتن,C,,,,,,,,,
,,,,,,,,,,
مچ,N,,,,,,,,,
برادرت,N,,,,,,,,,
رو,C,,,,,,,,,
موقع,N,,,,,,,,,
کشیدن,N,,,,,,,,,
ماری,N,,,,,,,,,
جوانا,N,,,,,,,,,
گرفتم,N,,,,,,,,,
,,,,,,,,,,
احتمالا,N,,,,,,,,,
چند,F,,,,,,,,,
قدم,N,,,,,,,,,
جلوتر,N,,,,,,,,,
کمین,N,,,,,,,,,
کردن,C,,,,,,,,,
,,,,,,,,,,
از,N,,,,,,,,,
تو,N,,,,,,,,,
یکی,N,,,,,,,,,
بیشتر,N,,,,,,,,,
بلده,C,,,,,,,,,
کوکه,N,,,,,,,,,
,,,,,,,,,,
چون,N,,,,,,,,,
که,N,,,,,,,,,
چندم,N,,,,,,,,,
است,F,,,,,,,,,
آن,F,,,,,,,,,
ماله,C,,,,,,,,,
من,N,,,,,,,,,
هست,F,,,,,,,,,
,,,,,,,,,,
آن,F,,,,,,,,,
وقت,N,,,,,,,,,
می‌توانستی,F,,,,,,,,,
یک‌دست,F,,,,,,,,,
دندان,F,,,,,,,,,
مصنوعی,N,,,,,,,,,
جدید,N,,,,,,,,,
بگذاری,F,,,,,,,,,
,,,,,,,,,,
پوششی,N,,,,,,,,,
هست,F,,,,,,,,,
قربان؟,N,,,,,,,,,
جایی,N,,,,,,,,,
که,N,,,,,,,,,
از,N,,,,,,,,,
او,F,,,,,,,,,
بپریم؟,N,,,,,,,,,
,,,,,,,,,,
سرجوخه‌ها,N,,,,,,,,,
هر,N,,,,,,,,,
کاری,N,,,,,,,,,
که,N,,,,,,,,,
می‌کنید,F,,,,,,,,,
نباید,N,,,,,,,,,
ضوابط,N,,,,,,,,,
را,F,,,,,,,,,
زیر,N,,,,,,,,,
پا,N,,,,,,,,,
بگذارید,F,,,,,,,,,
,,,,,,,,,,
خلاصه,N,,,,,,,,,
دوست,F,,,,,,,,,
دخترش,N,,,,,,,,,
برای,F,,,,,,,,,
آن,F,,,,,,,,,
یک,F,,,,,,,,,
روغن,N,,,,,,,,,
مو,N,,,,,,,,,
می‌فرستد,F,,,,,,,,,
,,,,,,,,,,
الان,N,,,,,,,,,
پر,N,,,,,,,,,
جنازه,N,,,,,,,,,
هست,F,,,,,,,,,
بهترین,N,,,,,,,,,
گزینتون,C,,,,,,,,,
اینه,C,,,,,,,,,
که,N,,,,,,,,,
ازینجا,N,,,,,,,,,
برید,C,,,,,,,,,
,,,,,,,,,,
چند,F,,,,,,,,,
تا,N,,,,,,,,,
اورتیز,N,,,,,,,,,
خبر,N,,,,,,,,,
رو,C,,,,,,,,,
به,N,,,,,,,,,
خانواده,F,,,,,,,,,
ها,N,,,,,,,,,
داده,N,,,,,,,,,
,,,,,,,,,,
<,N,,,,,,,,,
>,N,,,,,,,,,
میروم,F,,,,,,,,,
تا,N,,,,,,,,,
سرگردان,F,,,,,,,,,
نباشم,N,,,,,,,,,
<,N,,,,,,,,,
>,N,,,,,,,,,
,,,,,,,,,,
عازمم,C,,,,,,,,,
تا,N,,,,,,,,,
پدرم,N,,,,,,,,,
را,F,,,,,,,,,
ببینم,N,,,,,,,,,
,,,,,,,,,,
حداقل,N,,,,,,,,,
باید,N,,,,,,,,,
تا,N,,,,,,,,,
تاریکی,N,,,,,,,,,
شب,N,,,,,,,,,
صبر,F,,,,,,,,,
کنیم,N,,,,,,,,,
,,,,,,,,,,
آن,F,,,,,,,,,
از,N,,,,,,,,,
تو,N,,,,,,,,,
بیش‌تر,N,,,,,,,,,
می‌فهمد,F,,,,,,,,,
کوک,N,,,,,,,,,
,,,,,,,,,,
متقاعد,N,,,,,,,,,
شده,N,,,,,,,,,
که,N,,,,,,,,,
تو,N,,,,,,,,,
چنگشونه,C,,,,,,,,,
,,,,,,,,,,
پس,N,,,,,,,,,
شاید,N,,,,,,,,,
اگر,F,,,,,,,,,
من,N,,,,,,,,,
,,,,,,,,,,
حواست,N,,,,,,,,,
باشد,F,,,,,,,,,
کی,N,,,,,,,,,
را,F,,,,,,,,,
داری,N,,,,,,,,,
هل,N,,,,,,,,,
می‌دهی,F,,,,,,,,,
پس,N,,,,,,,,,
از,N,,,,,,,,,
سر,N,,,,,,,,,
راهم,N,,,,,,,,,
برو,N,,,,,,,,,
کنار,N,,,,,,,,,
,,,,,,,,,,
الان,N,,,,,,,,,
این,N,,,,,,,,,
را,F,,,,,,,,,
فرستادن,C,,,,,,,,,
هفته,N,,,,,,,,,
بعد,N,,,,,,,,,
فرمانده,N,,,,,,,,,
یک,F,,,,,,,,,
پیغام,N,,,,,,,,,
متفاوت,N,,,,,,,,,
می‌فرستد,F,,,,,,,,,
,,,,,,,,,,
خب,N,,,,,,,,,
تا‌جایی‌که,N,,,,,,,,,
می‌دانم,F,,,,,,,,,
ستوان,N,,,,,,,,,
بلیک,N,,,,,,,,,
باید,N,,,,,,,,,
با,N,,,,,,,,,
افرادش,N,,,,,,,,,
به,N,,,,,,,,,
خط,N,,,,,,,,,
زده,N,,,,,,,,,
باشد,F,,,,,,,,,
,,,,,,,,,,
قبل,N,,,,,,,,,
از,N,,,,,,,,,
جنگ,N,,,,,,,,,
منطقه,N,,,,,,,,,
تیپوال,N,,,,,,,,,
هم,F,,,,,,,,,
اینقدر,C,,,,,,,,,
ساکت,N,,,,,,,,,
بود؟,N,,,,,,,,,
,,,,,,,,,,
جلوت,C,,,,,,,,,
رو,C,,,,,,,,,
بپا,C,,,,,,,,,
از,N,,,,,,,,,
سر,N,,,,,,,,,
راهم,N,,,,,,,,,
برو,N,,,,,,,,,
کنار,N,,,,,,,,,
پس,N,,,,,,,,,
,,,,,,,,,,
خیلی,N,,,,,,,,,
خب,N,,,,,,,,,
گیریم,C,,,,,,,,,
که,N,,,,,,,,,
آلمانی,N,,,,,,,,,
ها,F,,,,,,,,,
رفته,N,,,,,,,,,
باشن,C,,,,,,,,,
,,,,,,,,,,
راستش,N,,,,,,,,,
به,N,,,,,,,,,
یک,F,,,,,,,,,
ذره,N,,,,,,,,,
کمک,N,,,,,,,,,
در,N,,,,,,,,,
مورد,N,,,,,,,,,
خانواده,F,,,,,,,,,
ام,N,,,,,,,,,
نیاز,N,,,,,,,,,
دارم,N,,,,,,,,,
,,,,,,,,,,
نه,N,,,,,,,,,
همه,N,,,,,,,,,
سنگرها,F,,,,,,,,,
هفته,N,,,,,,,,,
پیش,N,,,,,,,,,
بمباران,F,,,,,,,,,
شدن,C,,,,,,,,,
,,,,,,,,,,
مثل,F,,,,,,,,,
خر,N,,,,,,,,,
ترسیدم,N,,,,,,,,,
فکر,F,,,,,,,,,
کردم,N,,,,,,,,,
خونوادتن,C,,,,,,,,,
,,,,,,,,,,
من,N,,,,,,,,,
یکم‌,C,,,,,,,,,
هات داگای,C,,,,,,,,,
فاسد,N,,,,,,,,,
,,,,,,,,,,
من,N,,,,,,,,,
پیغامی,N,,,,,,,,,
از,N,,,,,,,,,
سمت,N,,,,,,,,,
ژنرال,N,,,,,,,,,
ارینمور,N,,,,,,,,,
دارم,N,,,,,,,,,
که,N,,,,,,,,,
دستور,N,,,,,,,,,
توقف,N,,,,,,,,,
این,N,,,,,,,,,
حمله,N,,,,,,,,,
رو,C,,,,,,,,,
داده,N,,,,,,,,,
,,,,,,,,,,
آره,C,,,,,,,,,
یک,F,,,,,,,,,
جورایی,C,,,,,,,,,
یک,F,,,,,,,,,
خاطره,N,,,,,,,,,
قبر,N,,,,,,,,,
شده,N,,,,,,,,,
است,F,,,,,,,,,
,,,,,,,,,,
خدایا,N,,,,,,,,,
من,N,,,,,,,,,
با,N,,,,,,,,,
این,N,,,,,,,,,
چیکار,C,,,,,,,,,
کنم,N,,,,,,,,,
آخه؟,C,,,,,,,,,
برو,N,,,,,,,,,
با,N,,,,,,,,,
فرمانده,N,,,,,,,,,
حرف,N,,,,,,,,,
بزن,N,,,,,,,,,
,,,,,,,,,,
ما,N,,,,,,,,,
داریم,N,,,,,,,,,
میریم,C,,,,,,,,,
اونطرف,C,,,,,,,,,
ما,N,,,,,,,,,
از,N,,,,,,,,,
اونا,C,,,,,,,,,
قوی,N,,,,,,,,,
تریم,C,,,,,,,,,
اینطور,N,,,,,,,,,
نیست,F,,,,,,,,,
,,,,,,,,,,
مراقب,N,,,,,,,,,
گودال,N,,,,,,,,,
ها,F,,,,,,,,,
باشین,C,,,,,,,,,
بعضی,N,,,,,,,,,
هاشون,C,,,,,,,,,
عمیق,N,,,,,,,,,
تر,N,,,,,,,,,
از,N,,,,,,,,,
اونی,C,,,,,,,,,
هستن,C,,,,,,,,,
که,N,,,,,,,,,
به,N,,,,,,,,,
نظر,N,,,,,,,,,
میان,C,,,,,,,,,
,,,,,,,,,,
خودت,N,,,,,,,,,
را,F,,,,,,,,,
تصور,N,,,,,,,,,
کن,N,,,,,,,,,
برای,F,,,,,,,,,
چند,F,,,,,,,,,
هفته,N,,,,,,,,,
کنار,N,,,,,,,,,
این,N,,,,,,,,,
استخر,N,,,,,,,,,
حال,N,,,,,,,,,
کنی,N,,,,,,,,,
فقط,N,,,,,,,,,
,,,,,,,,,,
باید,N,,,,,,,,,
متوقفش,N,,,,,,,,,
کنید,F,,,,,,,,,
باید,N,,,,,,,,,
متوقفش,N,,,,,,,,,
کنید,F,,,,,,,,,
,,,,,,,,,,
یکم,N,,,,,,,,,
جا,N,,,,,,,,,
باز,N,,,,,,,,,
کنید,F,,,,,,,,,
اونجا,C,,,,,,,,,
,,,,,,,,,,
چشم,N,,,,,,,,,
قربان,N,,,,,,,,,
چشم,N,,,,,,,,,
قربان,N,,,,,,,,,
,,,,,,,,,,
حالا,N,,,,,,,,,
اونها,C,,,,,,,,,
یه,C,,,,,,,,,
دفعه,F,,,,,,,,,
به,N,,,,,,,,,
ما,N,,,,,,,,,
چند,F,,,,,,,,,
مایل,N,,,,,,,,,
میدن؟,C,,,,,,,,,
این,N,,,,,,,,,
یه,C,,,,,,,,,
تله,N,,,,,,,,,
است,F,,,,,,,,,
,,,,,,,,,,
سیم,N,,,,,,,,,
خاردارهای,F,,,,,,,,,
ما,N,,,,,,,,,
داغون,N,,,,,,,,,
هستند,F,,,,,,,,,
ولی,N,,,,,,,,,
یک,F,,,,,,,,,
جورایی,C,,,,,,,,,
از,N,,,,,,,,,
لاشون,C,,,,,,,,,
یک,F,,,,,,,,,
راهی,N,,,,,,,,,
هست,F,,,,,,,,,
,,,,,,,,,,
لازم,N,,,,,,,,,
نیست,F,,,,,,,,,
نگران,N,,,,,,,,,
باشید,F,,,,,,,,,
با,N,,,,,,,,,
هیچ,N,,,,,,,,,
مقاومتی,N,,,,,,,,,
روبرو,N,,,,,,,,,
نمیشید,C,,,,,,,,,
,,,,,,,,,,
یعنی,F,,,,,,,,,
همشون,C,,,,,,,,,
دیگه,C,,,,,,,,,
کارشون,C,,,,,,,,,
خلاصه؟,N,,,,,,,,,
,,,,,,,,,,
دارند,F,,,,,,,,,
برمیگیردن,C,,,,,,,,,
خانه,F,,,,,,,,,
یعنی,F,,,,,,,,,
چه,F,,,,,,,,,
دیدن؟,C,,,,,,,,,
,,,,,,,,,,
قربان,N,,,,,,,,,
اون,C,,,,,,,,,
زمین,N,,,,,,,,,
در,N,,,,,,,,,
تسخیر,N,,,,,,,,,
آلمان,N,,,,,,,,,
هاست,F,,,,,,,,,
,,,,,,,,,,
و,N,,,,,,,,,
اگر,F,,,,,,,,,
بتونه,C,,,,,,,,,
خطوط,N,,,,,,,,,
آن,F,,,,,,,,,
ها,F,,,,,,,,,
را,F,,,,,,,,,
الآن,N,,,,,,,,,
بشکند,F,,,,,,,,,
ورق,N,,,,,,,,,
را,F,,,,,,,,,
برمی گردونه,C,,,,,,,,,
,,,,,,,,,,
قربان,N,,,,,,,,,
من,N,,,,,,,,,
دستور,N,,,,,,,,,
دارم,N,,,,,,,,,
که,N,,,,,,,,,
جلوی,N,,,,,,,,,
این,N,,,,,,,,,
حمله,N,,,,,,,,,
را,F,,,,,,,,,
بگیرم,N,,,,,,,,,
,,,,,,,,,,
و,N,,,,,,,,,
دست,F,,,,,,,,,
خیسش,N,,,,,,,,,
را,F,,,,,,,,,
مشت,N,,,,,,,,,
به,N,,,,,,,,,
پشت,N,,,,,,,,,
کت,N,,,,,,,,,
بیوفوی,N,,,,,,,,,
,,,,,,,,,,
هی,N,,,,,,,,,
وایسا,C,,,,,,,,,
رفیق,N,,,,,,,,,
داری,N,,,,,,,,,
کجا,N,,,,,,,,,
میری؟,C,,,,,,,,,
,,,,,,,,,,
یه,C,,,,,,,,,
شب,N,,,,,,,,,
ساکت,N,,,,,,,,,
بوده,N,,,,,,,,,
فکر,F,,,,,,,,,
کردن,N,,,,,,,,,
آلمانها,F,,,,,,,,,
عقب,N,,,,,,,,,
نشینی,N,,,,,,,,,
کردن؟,N,,,,,,,,,
,,,,,,,,,,
یک,F,,,,,,,,,
اتفاقی,N,,,,,,,,,
افتاده,N,,,,,,,,,
تو,N,,,,,,,,,
چیزی,N,,,,,,,,,
نشنیدی؟,N,,,,,,,,,
,,,,,,,,,,
مطمئن,N,,,,,,,,,
شو,N,,,,,,,,,
چندتا,F,,,,,,,,,
شاهد,N,,,,,,,,,
اونجا,C,,,,,,,,,
باشه,C,,,,,,,,,
,,,,,,,,,,
انریمور,N,,,,,,,,,
گفت,F,,,,,,,,,
که,N,,,,,,,,,
باید,N,,,,,,,,,
سریع,N,,,,,,,,,
برویم,F,,,,,,,,,
,,,,,,,,,,
کدوم,C,,,,,,,,,
یک,F,,,,,,,,,
از,N,,,,,,,,,
شما,N,,,,,,,,,
بلیک,N,,,,,,,,,
ه؟,C,,,,,,,,,
منم,C,,,,,,,,,
قربان,N,,,,,,,,,
,,,,,,,,,,
عزیزم,N,,,,,,,,,
نظرت,N,,,,,,,,,
راجع,F,,,,,,,,,
به,N,,,,,,,,,
این,N,,,,,,,,,
چه,F,,,,,,,,,
هست؟,F,,,,,,,,,
,,,,,,,,,,
خون,N,,,,,,,,,
زیادی,N,,,,,,,,,
از,N,,,,,,,,,
دست,F,,,,,,,,,
داده,N,,,,,,,,,
,,,,,,,,,,
سنگری,N,,,,,,,,,
هست,F,,,,,,,,,
قربان؟,N,,,,,,,,,
جایی,N,,,,,,,,,
که,N,,,,,,,,,
بشود,F,,,,,,,,,
بپریم,N,,,,,,,,,
داخلش؟,N,,,,,,,,,
,,,,,,,,,,
احتمالا,N,,,,,,,,,
باید,N,,,,,,,,,
بروم,F,,,,,,,,,
داخل,N,,,,,,,,,
,,,,,,,,,,
<,N,,,,,,,,,
>,N,,,,,,,,,
من,N,,,,,,,,,
یک,F,,,,,,,,,
مسافر,N,,,,,,,,,
غریبه‌ی,N,,,,,,,,,
بیچاره‌ام,F,,,,,,,,,
<,N,,,,,,,,,
>,N,,,,,,,,,
,,,,,,,,,,
خب,N,,,,,,,,,
یک,F,,,,,,,,,
منور,N,,,,,,,,,
برای,F,,,,,,,,,
ایشان,F,,,,,,,,,
بیاور,F,,,,,,,,,
کیلگور,N,,,,,,,,,
شاید,N,,,,,,,,,
به,N,,,,,,,,,
یک,F,,,,,,,,,
دردی,N,,,,,,,,,
خوردی,N,,,,,,,,,
,,,,,,,,,,
از,N,,,,,,,,,
کجا,N,,,,,,,,,
معلوم,N,,,,,,,,,
بلیک؟,N,,,,,,,,,
تو,N,,,,,,,,,
که,N,,,,,,,,,
آنجا,F,,,,,,,,,
نبودی,N,,,,,,,,,
,,,,,,,,,,
محض,N,,,,,,,,,
رضای,N,,,,,,,,,
خدا,N,,,,,,,,,
ببرینش,C,,,,,,,,,
کنار,N,,,,,,,,,
دیگر,F,,,,,,,,,
,,,,,,,,,,
سرباز,N,,,,,,,,,
آدم,N,,,,,,,,,
تحت,N,,,,,,,,,
هیچ,N,,,,,,,,,
شرایطی,N,,,,,,,,,
نباید,N,,,,,,,,,
بگذارد,F,,,,,,,,,
پرچم,N,,,,,,,,,
بیافتد,F,,,,,,,,,
را,F,,,,,,,,,
زمین,N,,,,,,,,,
,,,,,,,,,,
ادام,N,,,,,,,,,
داستان,N,,,,,,,,,
را,F,,,,,,,,,
تعریف,N,,,,,,,,,
کن,N,,,,,,,,,
اوه,N,,,,,,,,,
آره,C,,,,,,,,,
درسته,C,,,,,,,,,
,,,,,,,,,,
وقتی,N,,,,,,,,,
داشتن,C,,,,,,,,,
سیم,N,,,,,,,,,
خاردارها,F,,,,,,,,,
رو,C,,,,,,,,,
نصب,N,,,,,,,,,
میکردن,C,,,,,,,,,
تیکه,C,,,,,,,,,
تیکه,C,,,,,,,,,
شون,C,,,,,,,,,
کردن,C,,,,,,,,,
,,,,,,,,,,
آن,F,,,,,,,,,
آدم,N,,,,,,,,,
خوبی,N,,,,,,,,,
به,N,,,,,,,,,
نظر,N,,,,,,,,,
می‌رسد,F,,,,,,,,,
,,,,,,,,,,
مثل,F,,,,,,,,,
موجی,N,,,,,,,,,
که,N,,,,,,,,,
قبل,N,,,,,,,,,
از‌این‌که,N,,,,,,,,,
به,N,,,,,,,,,
اوج,N,,,,,,,,,
برسد,F,,,,,,,,,
فرومیریزد,F,,,,,,,,,
,,,,,,,,,,
می‌دانم,F,,,,,,,,,
ابرهای,F,,,,,,,,,
سیاه,N,,,,,,,,,
به,N,,,,,,,,,
دورم,N,,,,,,,,,
جمع,N,,,,,,,,,
می‌شوند,F,,,,,,,,,
